Date,R.A._ICRF,DEC_ICRF,delta,deldot,Opposition,x_ICRF,y_ICRF,z_ICRF,x_Ecl,y_Ecl,z_Ecl,x_Pol,y_Pol
07/05/2007,339.11725,-8.87562,0.00250846723681,-0.028522,2,0.0023156263548201553,-0.0008834529875987173,-0.00038703137045259923,0.0023156263548201553,-0.0009645045059494266,-3.677093249954903e-06,0.002508464541733534,-0.39466607530122627
07/06/2007,351.47452,-2.43455,0.00249328819339,-0.0240172,2,0.0024635118596624188,-0.0003692944066023592,-0.00010591021599822599,0.0024635118596624188,-0.0003809496669593335,4.972608816458797e-05,0.002492792276033809,-0.15342163201055892
07/07/2007,3.83533,4.18412,0.00248078460002,-0.0192086,2,0.0024686315315972187,0.0001654953231496432,0.00018100246107706855,0.0024686315315972187,0.00022383761684114007,0.00010023629176720134,0.0024787587453217693,0.09042548138789842
07/08/2007,16.5101,10.65902,0.00247123223951,-0.013724,2,0.002328460282411906,0.0006901678528555027,0.00045708842657488265,0.002328460282411906,0.0008150359335842874,0.0001448375703685539,0.0024669841628602615,0.3367034508614979
07/09/2007,29.80007,16.64152,0.00246514784295,-0.0071305,2,0.0020495701929694847,0.0011738032423965995,0.0007059758209962284,0.0020495701929694847,0.0013577644416224916,0.00018080827624207877,0.002458508136013263,0.5850867315284767
07/10/2007,43.93706,21.74856,0.00246327123412,0.0008793,2,0.001647546022662386,0.0015875227781705487,0.0009127259746726188,0.001647546022662386,0.0018195851781073287,0.00020592973477509308,0.0024546482675076946,0.8349775298699166
07/11/2007,58.98968,25.5814,0.00246643984413,0.0103104,4,0.0011461288375648727,0.0019067007047761082,0.0010649913684253516,0.0011461288375648727,0.00217299289340208,0.00021866887670235176,0.0024567273815125986,1.0854364907204335
07/12/2007,74.76243,27.7877,0.00247537803968,0.020756,1,0.0005755589705935685,0.0021129320755610384,0.0011540131519027818,0.0005755589705935685,0.002397617308644046,0.00021831067768149142,0.0024657325255064157,1.3351997572172927
07/13/2007,90.7774,28.15936,0.00249045379623,0.0313991,1,-2.9790484800933428e-05,0.0021954776241314526,0.0011753087424629563,-2.9790484800933428e-05,0.0024818222705544233,0.00020501428133627513,0.0024820010587436477,1.5827992226134764
07/14/2007,106.42157,26.71203,0.00251147195067,0.0411358,1,-0.00063422634932837,0.0021519249223202045,0.001128923126486904,-0.00063422634932837,0.0024234123139418983,0.00017978057029211392,0.0025050290029354186,1.8267635532656135
07/15/2007,121.1923,23.68075,0.00253756644846,0.0487859,1,-0.0012035743824198655,0.001987940400597035,0.0010191884761939951,-0.0012035743824198655,0.0022293095259591903,0.0001443302594750901,0.0025334585563118552,2.065841802644191
07/16/2007,134.85625,19.43131,0.00256722358734,0.0533235,1,-0.0017076030757906895,0.0017161930929983577,0.0008540550043701901,-0.0017076030757906895,0.0019142999307116093,0.00010091807678786835,0.0025652392654823245,2.2991877452985343
07/17/2007,147.44145,14.35331,0.00259842737358,0.0540592,1,-0.00212170183013779,0.0013547232321857651,0.0006441514759246947,-0.00212170183013779,0.0014991629974838326,5.211973460311553e-05,0.0025979046073777916,2.526460787210043
07/18/2007,159.13981,8.79099,0.00262888565302,0.0507343,1,-0.0024277090515907474,0.0009251196726268883,0.0004017737283564779,-0.0024277090515907474,0.0010085971157853184,6.288944928696072e-07,0.0026288855777964375,2.747836774395576
07/19/2007,170.21455,3.02063,0.00265628384259,0.0435247,1,-0.002614000931429106,0.00045083277308163535,0.0001399742605195156,-0.002614000931429106,0.0004693095545321125,-5.0907022279177356e-05,0.0026557959875501288,2.963948343677595
07/20/2007,180.94624,-2.74238,0.00267852102465,0.032981,1,-0.0026750886206618257,-4.418311495664169e-05,-0.00012815460760513456,-0.0026750886206618257,-9.151417310378312e-05,-0.00010000453599126714,0.002676653502467822,-3.107396217066157
07/21/2007,191.61005,-8.32352,0.00269390104341,0.0199381,1,-0.002610987964407548,-0.0005364361545108493,-0.0003899755550518848,-0.002610987964407548,-0.0006472938908956042,-0.00014441364275456496,0.0026900274220668908,-2.8985806201093096
07/22/2007,202.46801,-13.56607,0.00270126860774,0.0054182,1,-0.002426579113297921,-0.0010035350590616604,-0.0006336270853601387,-0.002426579113297921,-0.0011727677631367278,-0.00018215837014847966,0.00269511974118896,-2.6913933845311098
07/23/2007,213.76204,-18.30935,0.00270009144599,-0.0094581,3,-0.002131087582245653,-0.0014245950463749385,-0.0008482266721523987,-0.002131087582245653,-0.0016444455566612679,-0.00021156168056564234,0.0026917903841169747,-2.48438131967498
07/24/2007,225.69744,-22.37147,0.00269049343096,-0.0235527,2,-0.001737733467754874,-0.0017805624779875808,-0.0010240285928948753,-0.001737733467754874,-0.002040969274410614,-0.0002312611467483128,0.002680535988201533,-2.2761174372308015
07/25/2007,238.40892,-25.5415,0.00267324227953,-0.0357876,2,-0.0012635315026566238,-0.0020545577813842865,-0.0011526078039881228,-0.0012635315026566238,-0.002343500921684202,-0.00024024124734595012,0.0026624252906213932,-2.065282161602119
07/26/2007,251.91117,-27.58824,0.00264969179406,-0.0452256,2,-0.0007291630120499644,-0.002232350701769921,-0.001227109713788652,-0.0007291630120499644,-0.002536257895110714,-0.0002378734849782483,0.002638992764039569,-1.8507420949737583
07/27/2007,266.05563,-28.29245,0.00262167555085,-0.0511577,2,-0.00015879611204812084,-0.002303021611285504,-0.0012426012822603129,-0.00015879611204812084,-0.0026072593814015733,-0.00022397546029987022,0.0026120906736000022,-1.6316265608358296
07/28/2007,280.53619,-27.49909,0.00259134924543,-0.0531917,2,0.00042030927848948766,-0.0022598189943786916,-0.0011965154135453319,0.00042030927848948766,-0.002549289853998119,-0.00019887750629099846,0.0025837063783027098,-1.407393263448965
07/29/2007,294.97316,-25.16876,0.00256098498814,-0.051326,2,0.0009785784867343253,-0.0021011375231514296,-0.0010891507533781865,0.0009785784867343253,-0.002360995247639997,-0.00016349218758260082,0.0025557610244461224,-1.1778723141716765
07/30/2007,309.04417,-21.39973,0.00253273361017,-0.0459818,2,0.0014854257841817047,-0.0018314594003334501,-0.0009241245828908403,0.0014854257841817047,-0.0020479267744601334,-0.0001193553778522068,0.0025299197287389414,-0.9432708855589385
07/31/2007,322.58384,-16.41025,0.0025083879532,-0.0379634,2,0.0019111120600998088,-0.0014620097878743567,-0.0007086523813969236,0.0019111120600998088,-0.0016232534716508823,-6.862203926808342e-05,0.002507449129989595,-0.704131917860935
08/01/2007,335.60599,-10.49738,0.00248919391412,-0.0283321,2,0.00222903388821103,-0.001010853642379586,-0.00045350764159690556,0.00222903388821103,-0.001107835061659397,-1.3990834749361288e-05,0.002489154595165809,-0.4612466078333131
08/02/2007,348.2668,-3.99701,0.00247575667386,-0.0182083,2,0.0024181301030142305,-0.0005022321213953828,-0.00017257117168696068,0.0024181301030142305,-0.0005294338395586641,4.144541698291638e-05,0.002475409740946626,-0.215542344490261
08/03/2007,0.81131,2.74145,0.00246807051095,-0.0085522,2,0.002464998745715319,3.490679109246031e-05,0.00011804552756680822,0.002464998745715319,7.898215223531443e-05,9.441954390472538e-05,0.0024662637727440708,0.03203049894847323
08/04/2007,13.52637,9.36435,0.00246566562387,1.09e-05,2,0.0023653268709147826,0.0005690162392181509,0.000401193571694204,0.0023653268709147826,0.0006816478054211274,0.00014174636442350526,0.0024615878893322002,0.28058088074831933
08/05/2007,26.69845,15.51256,0.00246782883454,0.0072658,4,0.002124403877631818,0.0010683918314554656,0.000660019860132395,0.002124403877631818,0.0012427711315772757,0.00018057473745817262,0.0024612135057282144,0.5293152682207327
08/06/2007,40.56108,20.81933,0.00247383342849,0.0133643,1,0.0017566897532107493,0.0015035965137831133,0.0008792556321219736,0.0017566897532107493,0.0017292705978553665,0.0002086052306915782,0.002465022452157931,0.7775327297256182
08/07/2007,55.21902,24.92113,0.00248311487886,0.0186873,1,0.0012845809717562599,0.001849579642180254,0.0010463108409311363,0.0012845809717562599,0.0021131546550209575,0.0002242512710798225,0.0024729680283082913,1.024590227218014
08/08/2007,70.56262,27.49638,0.00249535031376,0.0236587,1,0.0007365924786229452,0.002087320184666982,0.001152084699794261,0.0007365924786229452,0.0023733517624923662,0.00022672917830004655,0.0024850285849642687,1.2698626274952807
08/09/2007,86.23283,28.33359,0.00251043014396,0.0285666,1,0.00014518066286736065,0.002204904268249956,0.0011914609732112697,0.00014518066286736065,0.00249689603389419,0.00021608396228291464,0.0025011131979474945,1.5127172621812959
08/10/2007,101.71032,27.39833,0.00252834012449,0.0334384,1,-0.00045559927803661993,0.002198011901941607,0.001163476154410419,-0.00045559927803661993,0.002479440693856401,0.0001931500158102714,0.0025209515775791095,1.752519988831762
08/11/2007,116.50969,24.84927,0.00254899419591,0.0379984,1,-0.0010324052747390892,0.002069807937947474,0.0010711703223499985,-0.0010324052747390892,0.0023250987111984598,0.00015945765161018205,0.0025440017036405128,1.9886715366810404
08/12/2007,130.34578,20.98561,0.0025720684373,0.041713,1,-0.0015547053930561193,0.0018302790256589012,0.0009211437863820096,-0.0015547053930561193,0.0020456581095117826,0.00011709007620529601,0.0025694018681804336,2.2206683967360115
08/13/2007,143.17141,16.16272,0.00259688253687,0.0439047,1,-0.001996471046960692,0.0014951054930007915,0.0007228843847718013,-0.001996471046960692,0.0016592793532804904,6.851493797065307e-05,0.0025959785464397126,2.4481702248024746
08/14/2007,155.11461,10.72367,0.00262235900756,0.0439011,1,-0.002337331827969268,0.0010842289762323664,0.0004879489907674998,-0.002337331827969268,0.0011888555957614943,1.6403137489199508e-05,0.0026223077053640323,2.6710586128206852
08/15/2007,166.3952,4.96533,0.00264706774501,0.0411751,1,-0.002563139416087245,0.0006203159860685854,0.0002291114527910441,-0.002563139416087245,0.000660264098563949,-3.6541764048825145e-05,0.0026468155104110535,2.8894741639485444
08/16/2007,177.26613,-0.86757,0.00266934254622,0.0354497,1,-0.0026659987864773305,0.0001273048469479916,-4.041751483235041e-05,-0.0026659987864773305,0.00010072276486976495,-8.772128703265174e-05,0.002667900786172831,3.103830114601881
08/17/2007,187.9837,-6.5731,0.00268744344784,0.0267517,1,-0.0026439013598544454,-0.00037080911819556346,-0.0003076336824227673,-0.0026439013598544454,-0.0004625803418796555,-0.0001347490705142877,0.0026840631463014588,-2.96838456571427
08/18/2007,198.79544,-11.97625,0.00269973621922,0.0154185,1,-0.0025001428163605424,-0.0008508960072931296,-0.0005602120455164155,-0.0025001428163605424,-0.0010035213465880806,-0.00017551768603511558,0.002694024720609887,-2.7598923570963763
08/19/2007,209.93317,-16.91143,0.00270486550669,0.0020719,1,-0.0022426906792489976,-0.0012913325698811645,-0.0007868266139723081,-0.0022426906792489976,-0.0014977560850011002,-0.00020823697158093104,0.0026968379211491657,-2.5527789402079093
08/20/2007,221.60106,-21.20644,0.0027019062665,-0.0124287,3,-0.0018836288398446782,-0.0016724262594765902,-0.0009773588252379483,-0.0018836288398446782,-0.0019231920661857227,-0.00023145656875027897,0.002691974243883904,-2.3458021436596925
08/21/2007,233.95157,-24.67161,0.00269048503208,-0.0270433,2,-0.0014387383856116606,-0.0019767376433751523,-0.0011230538076502483,-0.0014387383856116606,-0.0022603464357057535,-0.00024408104434054095,0.0026793906306546928,-2.13763137497375
08/22/2007,247.04701,-27.09955,0.00267086586659,-0.0406164,2,-0.0009272252571363904,-0.0021893985357650607,-0.001216680669458389,-0.0009272252571363904,-0.002492701616354929,-0.000245390406628765,0.0026595691428594444,-1.9269132152470976
08/23/2007,260.81822,-28.28204,0.00264399506153,-0.0519561,2,-0.00037153173989687205,-0.0022985373004964092,-0.0012527570913273296,-0.00037153173989687205,-0.00260718485357959,-0.00023507698932350655,0.0026335240068177898,-1.7123463330408089
08/24/2007,275.04973,-28.04582,0.0026114947274,-0.0599334,2,0.00020287212156802205,-0.002295885984524377,-0.0012278661000259842,0.00020287212156802205,-0.002594851254850186,-0.00021329458204769655,0.002602769704085841,-1.4927724794780404
08/25/2007,289.42423,-26.29783,0.00257559069106,-0.0636107,2,0.0007678894261924618,-0.0021776004622299904,-0.0011410825841771807,0.0007678894261924618,-0.0024518059155743776,-0.00018072351637578147,0.0025692423822021348,-1.2672798753018772
08/26/2007,303.62374,-23.05939,0.0025389584677,-0.0623952,2,0.0012935807991143492,-0.0019452465180171351,-0.0009944721217864405,0.0012935807991143492,-0.002180307054375664,-0.00013863609020716458,0.002535170632363353,-1.035316293591277
08/27/2007,317.43541,-18.47309,0.00250447791398,-0.056196,2,0.001749539455310823,-0.0016067896084870153,-0.0007935669284833295,0.001749539455310823,-0.0017898634234643973,-8.89395371509754e-05,0.0025028981961607993,-0.7967905436998854
08/28/2007,330.80485,-12.78458,0.00247490743011,-0.0455356,2,0.002106942368955065,-0.0011772962435416356,-0.0005476624840706705,0.002106942368955065,-0.0012979958044852299,-3.41691828179213e-05,0.002474671544783113,-0.5521422594745513
08/29/2007,343.82707,-6.31414,0.00245252175356,-0.0315538,2,0.002341175550333565,-0.0006789750625193916,-0.00026972737844374237,0.002341175550333565,-0.0007302388339183207,2.2610609079739066e-05,0.002452417524004031,-0.30234834671935895
08/30/2007,356.70372,0.56907,0.00243879165303,-0.0158551,2,0.002434636708519143,-0.0001402216725917323,2.4222034502684424e-05,0.002434636708519143,-0.00011901591108576386,7.800023928359297e-05,0.0024375439872052567,-0.048845580379503824
08/31/2007,9.69428,7.46662,0.00243419669173,-0.0002086,2,0.0023790915975096206,0.0004064211272181525,0.0003163203629852571,0.0023790915975096206,0.0004987090855341434,0.00012855330681898808,0.002430799782239414,0.20662978884411612
09/01/2007,23.06844,13.96583,0.00243823457181,0.0138134,4,0.002176955803251375,0.0009271333874673768,0.0005884513061442887,0.002176955803251375,0.00108470070891466,0.0001711012271717726,0.0024322237144699097,0.4622585817774148
09/02/2007,37.05045,19.65458,0.00244962684107,0.0251329,1,0.0018411534008750143,0.0013899520312725905,0.0008239291023493191,0.0018411534008750143,0.0016029961950187455,0.00020304928882510182,0.0024411969700944263,0.7163597252434591
09/03/2007,51.74557,24.14383,0.00246665290488,0.033303,1,0.0013936390936575744,0.001767541652996921,0.0010089316798986693,0.0013936390936575744,0.002023017695463684,0.00022258938344639218,0.0024565892044723105,0.967564904610671
09/04/2007,67.06051,27.10743,0.00248750885652,0.0384605,1,0.0008630293007666708,0.0020391545086598144,0.0011334591422261244,0.0008630293007666708,0.002321751797065854,0.0002287997598449551,0.002476964065375259,1.2149090152661375
09/05/2007,82.67071,28.33956,0.00251059746953,0.0411472,1,0.0002818953267680978,0.0021916471958262846,0.0011917706355601865,0.0002818953267680978,0.002484856083377632,0.00022164143037329902,0.0025007948197228254,1.4578339441373374
09/06/2007,98.09826,27.80584,0.00253469544104,0.0420771,1,-0.0003158363747929868,0.002219665265493564,0.0011823766203490197,-0.0003158363747929868,0.0025068254385454455,0.00020187764573627548,0.002526643305846898,1.6961265360947377
09/07/2007,112.88618,25.65007,0.00255898856213,0.0419212,1,-0.0008971232040899693,0.002125217981918391,0.001107718803273752,-0.0008971232040899693,0.0023904745813677526,0.00017094938908981234,0.0025532721687046966,1.929821952192965
09/08/2007,126.75431,22.14472,0.00258299835052,0.0411516,1,-0.00143161349041601,0.0019168621790368156,0.0009736542915358413,-0.00143161349041601,0.0021459840765859057,0.00013082673995658668,0.0025796830896258117,2.159107742582276
09/09/2007,139.64285,17.61666,0.00260644081011,0.0399634,1,-0.001893021468488302,0.0016086479209601065,0.0007888315934595886,-0.001893021468488302,0.001789684784623195,8.385575792690134e-05,0.002605091535526032,2.3842471146529913
09/10/2007,151.66098,12.38786,0.00262906232202,0.0382723,1,-0.0022601058014181372,0.0012189277610578349,0.0005640084864466196,-0.0022601058014181372,0.0013426940416348312,3.260628803766682e-05,0.0026288601185771748,2.605534068456711
09/11/2007,163.01047,6.74611,0.00265049321022,0.035775,1,-0.002517270830101878,0.0007691039620686906,0.00031135336977582736,-0.002517270830101878,0.0008294883505608352,-2.027070853191854e-05,0.002650415694904845,2.82327899586895
09/12/2007,173.92852,0.93903,0.0026701491955,0.0320508,1,-0.0026548149819286093,0.000282381371715822,4.3759557408494144e-05,-0.0026548149819286093,0.00027648640823964244,-7.21762011707342e-05,0.002669173527932169,3.0378214857043857
09/13/2007,184.6569,-4.81965,0.00268719723052,0.0266787,1,-0.002668855813227247,-0.00021739883201220446,-0.00022577721709068555,-0.002668855813227247,-0.0002892685266795962,-0.0001206703086517183,0.0026844864746025923,-3.033627398087917
09/14/2007,195.42837,-10.33937,0.00270058797743,0.0193476,1,-0.0025609970101843336,-0.0007067805761782124,-0.0004846967658274162,-0.0025609970101843336,-0.0008412597725989565,-0.00016355956918846104,0.002695630481198479,-2.8242081668697847
09/15/2007,206.45928,-15.44103,0.0027091455122,0.0099423,1,-0.0023378222931126676,-0.0011635214287673105,-0.0007213003652419041,-0.0023378222931126676,-0.0013544268124751322,-0.00019895814069115382,0.0027018299473738384,-2.6164923467266217
09/16/2007,217.93963,-19.94624,0.00271169787753,-0.0014017,1,-0.0020103167285892057,-0.0015672232355693522,-0.0009250639759749762,-0.0020103167285892057,-0.0018058684835478523,-0.00022532432155380013,0.002702320175167448,-2.4097173066482385
09/17/2007,230.01423,-23.66997,0.00270723021139,-0.0142742,3,-0.0015933068716829809,-0.001899787209977402,-0.0010868657630622174,-0.0015933068716829809,-0.0021753510163974544,-0.00024148827211502137,0.0026964381750549456,-2.2029618272411393
09/18/2007,242.75343,-26.4199,0.00269504389126,-0.0279927,2,-0.0011049805349619486,-0.0021457678452327517,-0.001199149676870341,-0.0011049805349619486,-0.002445697811839225,-0.00024666131909538696,0.0026837324325424037,-1.995150969130194
09/19/2007,256.12058,-28.00715,0.00267490798297,-0.0416262,2,-0.0005665103230429019,-0.002292693137996237,-0.0012560879532212015,-0.0005665103230429019,-0.0026031478791392706,-0.00024045766898807275,0.00266407823210608,-1.7850802468563933
09/20/2007,269.95695,-28.26977,0.00264719077189,-0.0540407,2,-1.751770521052346e-06,-0.002331452697885967,-0.001253772001441993,-1.751770521052346e-06,-0.0026377878504555497,-0.00022291516338891326,0.0026377884321360703,-1.5714604326149375
09/21/2007,284.00907,-27.10406,0.00261295750341,-0.0639723,2,0.0005630685317760357,-0.002256822513095984,-0.0011904843079744163,0.0005630685317760357,-0.002544141600916939,-0.00019453600600915317,0.0026057057886477945,-1.3529876422029858
09/22/2007,298.00307,-24.49098,0.00257401515126,-0.0701397,2,0.0010998113878611011,-0.002068177039319772,-0.001067057938482059,0.0010998113878611011,-0.0023219665791547536,-0.00015633334684401145,0.002569263295884754,-1.128445853279949
09/23/2007,311.73409,-20.50683,0.00253287757855,-0.0714089,2,0.001579226304420187,-0.001770362897375839,-0.0008873152308755296,0.001579226304420187,-0.0019772299112560602,-0.00010988623836960369,0.0025304928062609244,-0.8968446258870376
09/24/2007,325.12525,-15.31812,0.00249261961976,-0.0670112,2,0.0019723057185443774,-0.001374607739823182,-0.000658495469253843,0.0019723057185443774,-0.0015231123884988029,-5.7370492512332405e-05,0.0024919593085364336,-0.6575894772966695
09/25/2007,338.23709,-9.17081,0.00245659520389,-0.0567881,2,0.002252340804314328,-0.0008991811979496353,-0.00039152786650492166,0.002252340804314328,-0.0009807234606022354,-1.5462278010328133e-06,0.002456594717277341,-0.41066671675765776
09/26/2007,351.24146,-2.38206,0.00242802310849,-0.0413891,2,0.0023976359008788966,-0.00036939730560454844,-0.00010091547349235239,0.0023976359008788966,-0.00037905728129537054,5.434960602477404e-05,0.0024274147432374214,-0.15679849721510142
09/27/2007,4.38151,4.66511,0.00240949728331,-0.0223163,2,0.0023944963281606756,0.00018346916407855897,0.00019596825900034903,0.0023944963281606756,0.0002462813448526684,0.00010681756354118037,0.00240712840671149,0.102492688203548
09/28/2007,17.92644,11.53111,0.00240253903755,-0.0017264,2,0.00223976376373329,0.0007245655529680285,0.00048026749741274667,0.00223976376373329,0.0008558153099506711,0.0001524213399527912,0.002397699222604594,0.3649813658586951
09/29/2007,32.11345,17.74045,0.0024073348222,0.0180006,4,0.0019420440890529455,0.001218877336577883,0.0007335282821596088,0.0019420440890529455,0.001410078852841357,0.00018815772936773824,0.0023999703362866556,0.6280155605146052
09/30/2007,47.06621,22.82099,0.00242275903576,0.0347848,1,0.0015210878156938416,0.0016349507710743,0.0009396750387596845,0.0015210878156938416,0.0018738192318700033,0.00021178925510651717,0.0024134843394516053,0.8889268596552748
10/01/2007,62.70008,26.36602,0.0024466758513,0.0472567,1,0.0010054310049016958,0.001947993559135,0.0010865782573222693,0.0010054310049016958,0.002219465117242315,0.0002220491140750182,0.002436578936187596,1.145445426362501
10/02/2007,78.67295,28.11253,0.0024764093042,0.0549177,1,0.0004290069383295077,0.002141707270432254,0.0011668959064848477,0.0004290069383295077,0.0024291424991832273,0.00021868426430663682,0.002466734731273915,1.39599049397946
10/03/2007,94.46229,28.00395,0.00250922907078,0.058045,1,-0.0001723674858782607,0.002208721022864896,0.001178164429362097,-0.0001723674858782607,0.0024951087788134367,0.0002023664037027605,0.002501055450864669,1.639768898590821
10/04/2007,109.56173,26.19228,0.00254273044425,0.0574404,1,-0.0007639429944936789,0.002149944276881998,0.00112232295689885,-0.0007639429944936789,0.0024189697115232197,0.00017451288781378314,0.0025367347839501666,1.876696934201005
10/05/2007,123.66211,22.97104,0.00257505310834,0.0541408,1,-0.001314152196420194,0.001973313856861947,0.0010049551919026557,-0.001314152196420194,0.002210228260384976,0.00013708957805419952,0.0025714013608070635,2.1072192226188844
10/06/2007,136.70077,18.68324,0.00260494194645,0.0491699,1,-0.0017959271878000087,0.0016923505995863012,0.0008344564270082368,-0.0017959271878000087,0.001884629005827241,9.242072759988145e-05,0.0026033019328315764,2.332099042054615
10/07/2007,148.79967,13.65448,0.00263168573423,0.043366,1,-0.002187420810955058,0.0013247663513017078,0.0006212520535251142,-0.002187420810955058,0.0014625692311273542,4.302608174062484e-05,0.002631333988690859,2.5522339290427025
10/08/2007,160.17707,8.16593,0.00265497927321,0.0372876,1,-0.002472334727015922,0.0008912131179343741,0.00037711419648098524,-0.002472334727015922,0.0009676794632248251,-8.508537989707424e-06,0.0026549656393173864,2.7685193000975596
10/09/2007,171.08374,2.45478,0.00267475177153,0.0311888,1,-0.0026400049974282525,0.0004141813648731371,0.00011456199129096227,-0.0026400049974282525,0.00042557412631342854,-5.964323825285813e-05,0.0026740867082863237,2.981765599758078
10/10/2007,181.77004,-3.27352,0.00269099712385,0.0250485,1,-0.002685324343021578,-8.298419559642819e-05,-0.0001536629969313143,-0.002685324343021578,-0.00013726012173189726,-0.00010797385019922232,0.002688830074259458,-3.0905221869164654
10/11/2007,192.4723,-8.83113,0.00270363368517,0.0186407,1,-0.002608534495658091,-0.0005769752227140966,-0.00041506924834505096,-0.002608534495658091,-0.0006944694555178488,-0.00015131114929326788,0.0026993962361397538,-2.8813982270896172
10/12/2007,203.40604,-14.03566,0.00271241277574,0.0116304,1,-0.0024149001861698987,-0.0010453228873523528,-0.0006578299309179375,-0.0024149001861698987,-0.0012207346840923845,-0.00018774181177357528,0.0027059076255684608,-2.6735538608352405
10/13/2007,214.75688,-18.70175,0.00271688637791,0.0036801,1,-0.0021142797340904375,-0.0014671041328425242,-0.000871147668242173,-0.0021142797340904375,-0.0016925643288787954,-0.00021568214829805268,0.0027083117991432335,-2.4665228668873005
10/14/2007,226.66341,-22.63748,0.0027164357137,-0.005448,3,-0.001720619722455964,-0.0018235426976363908,-0.0010455538184413968,-0.001720619722455964,-0.002088965097492793,-0.0002339136140059345,0.0027063457664990836,-2.2598050073851104
10/15/2007,239.19072,-25.6479,0.00271035469998,-0.0158057,2,-0.001251417365111145,-0.002098499306993534,-0.0011731486847580794,-0.001251417365111145,-0.0023919871761024203,-0.00024160821046380636,0.002699564422706032,-2.05280812790728
10/16/2007,252.30224,-27.54811,0.00269797675406,-0.027196,2,-0.0007271846539545086,-0.0022788782477751834,-0.0012477960475647883,-0.0007271846539545086,-0.0025871746348955196,-0.0002383452392107527,0.002687428159485143,-1.8447996439194692
10/17/2007,265.8482,-28.18566,0.00267883040321,-0.0391366,2,-0.00017094744459580883,-0.0023549828754578536,-0.001265292439181028,-0.00017094744459580883,-0.0026639589330404454,-0.00022412519586701286,0.0026694381854127707,-1.6348789128267196
10/18/2007,279.59226,-27.46618,0.00265280784749,-0.0508519,2,0.00039222540913509,-0.0023208825205545893,-0.001223541184397778,0.00039222540913509,-0.002616064778088458,-0.00019938350227220378,0.002645304461631251,-1.4219752818266485
10/19/2007,293.27952,-25.37124,0.00262032930541,-0.0612963,2,0.0009357161341749101,-0.0021748480890482476,-0.001122763009097824,0.0009357161341749101,-0.0024419935568519772,-0.0001650104643004305,0.0026151285275224636,-1.204875990483738
10/20/2007,306.71759,-21.96038,0.00258248258188,-0.069219,2,0.0014319641905355266,-0.001919896965417188,-0.0009657590201077069,0.0014319641905355266,-0.0021456278815294707,-0.00012237580128800208,0.0025795814484083864,-0.9822951852540117
10/21/2007,319.83158,-17.36038,0.00254111045474,-0.0732824,2,0.0018533390517680391,-0.0015644427297673749,-0.0007582187333866655,0.0018533390517680391,-0.0017369502200922527,-7.335281386524803e-05,0.0025400515167781496,-0.7529918369633151
10/22/2007,332.67618,-11.75352,0.00249880900819,-0.0722542,2,0.0021734610877175192,-0.0011229514685562074,-0.0005090121401859942,0.0021734610877175192,-0.0012327612268457386,-2.0325284132300715e-05,0.002498726344007369,-0.5159435990002744
10/23/2007,345.41624,-5.37545,0.00245879320193,-0.0652736,2,0.0023691074162016323,-0.0006163892470884203,-0.00023034399586136084,0.0023691074162016323,-0.0006571516629890891,3.3848961376723054e-05,0.0024585602001315526,-0.2705809182845948
10/24/2007,358.29561,1.47537,0.00242459316902,-0.0521605,2,0.0024227170582066544,-7.209035606972684e-05,6.242653037514943e-05,0.0024227170582066544,-4.130977600281101e-05,8.595111133392654e-05,0.002423069219341228,-0.017049359162477278
10/25/2007,11.60198,8.42348,0.00239958076006,-0.0336737,2,0.0023251963820402374,0.000477378010478241,0.0003515108022649542,0.0023251963820402374,0.000577808705241529,0.00013261489035633643,0.002395913419743272,0.24356534950668862
10/26/2007,25.61909,15.01107,0.00238639592169,-0.0115748,2,0.0020783578255011257,0.0009966337939421655,0.0006180900622153227,0.0020783578255011257,0.0011602557053369696,0.0001706485935186918,0.0023802866534492766,0.509159678005292
10/27/2007,40.54776,20.71865,0.00238642223174,0.0116165,4,0.0016960853989361339,0.0014510406325187436,0.0008442668241961077,0.0016960853989361339,0.0016671337730086672,0.00019740914505782746,0.0023782431956363204,0.776790068193008
10/28/2007,56.3891,25.02854,0.00239949315737,0.0331573,1,0.001203513972527968,0.0018106867294969942,0.0010151527460529673,0.001203513972527968,0.0020650771292422083,0.00021113498164956207,0.0023901860663532643,1.0431245894926033
10/29/2007,72.83914,27.53386,0.00242394678317,0.05071,1,0.0006341936423399347,0.0020537140244950456,0.0011205244920340477,0.0006341936423399347,0.0023299647864269907,0.000211141008963265,0.0024147334184075405,1.3050442121063712
10/30/2007,89.31257,28.056,0.00245700737849,0.0628069,1,2.6014222746734518e-05,0.0021681242462558304,0.0011556148886920647,2.6014222746734518e-05,0.0024488922731427352,0.00019782606681373598,0.002449030441877624,1.560173873298994
10/31/2007,105.15795,26.69364,0.00249534628651,0.0689969,1,-0.0005829442582314149,0.002151831761480439,0.0011209590321141372,-0.0005829442582314149,0.0024201589070162815,0.00017251071324422438,0.0024893760550417482,1.807163989610617
11/01/2007,119.92363,23.75854,0.00253563879653,0.0697024,1,-0.001157693585869289,0.0020113707928951,0.001021566053270052,-0.001157693585869289,0.0022517522377070117,0.00013719157294337996,0.0025319246787338335,2.045684004321695
11/02/2007,133.46996,19.64743,0.0025749861841,0.0659213,1,-0.0016683848633509367,0.0017599579050976907,0.0008657909495550894,-0.0016683848633509367,0.0019591216528323705,9.427696139946028e-05,0.0025732597425940436,2.2762176124957048
